date,Hour,order_id
2015-11-29,16,6
2015-11-29,17,3
2015-11-29,18,4
2015-11-29,19,9
2015-11-29,20,6
2015-11-29,21,1
2015-11-30,11,6
2015-11-30,12,10
2015-11-30,13,5
2015-11-30,14,1
2015-11-30,15,4
2015-11-30,16,6
2015-11-30,17,8
2015-11-30,18,8
2015-11-30,19,4
2015-11-30,20,3
2015-11-30,21,3
2015-11-30,22,2
2015-12-01,11,5
2015-12-01,12,11
2015-12-01,13,9
2015-12-01,14,3
2015-12-01,15,3
2015-12-01,16,4
2015-12-01,17,8
2015-12-01,18,5
2015-12-01,19,8
2015-12-01,20,2
2015-12-01,21,2
2015-12-01,22,1
2015-12-02,11,4
2015-12-02,12,14
2015-12-02,13,6
2015-12-02,14,2
2015-12-02,15,6
2015-12-02,16,5
2015-12-02,17,4
2015-12-02,18,6
2015-12-02,19,4
2015-12-02,20,4
2015-12-02,21,3
2015-12-02,22,1
2015-12-03,11,2
2015-12-03,12,11
2015-12-03,13,6
2015-12-03,14,3
2015-12-03,15,3
2015-12-03,16,3
2015-12-03,17,10
2015-12-03,18,5
2015-12-03,19,7
2015-12-03,20,4
2015-12-03,21,2
2015-12-04,11,4
2015-12-04,12,7
2015-12-04,13,10
2015-12-04,14,6
2015-12-04,15,2
2015-12-04,16,8
2015-12-04,17,12
2015-12-04,18,4
2015-12-04,19,6
2015-12-04,20,7
2015-12-04,21,3
2015-12-04,22,2
2015-12-04,23,1
2015-12-05,11,4
2015-12-05,12,8
2015-12-05,13,4
2015-12-05,14,5
2015-12-05,15,6
2015-12-05,16,4
2015-12-05,17,3
2015-12-05,18,8
2015-12-05,19,9
2015-12-05,20,5
2015-12-05,21,3
2015-12-05,22,2
2015-12-06,12,3
2015-12-06,13,4
2015-12-06,14,6
2015-12-06,15,5
2015-12-06,16,6
2015-12-06,17,4
2015-12-06,18,10
2015-12-06,19,12
2015-12-06,20,3
2015-12-06,21,1
2015-12-06,22,1
2015-12-07,11,4
2015-12-07,12,9
2015-12-07,13,6
2015-12-07,14,1
2015-12-07,15,3
2015-12-07,16,6
2015-12-07,17,6
2015-12-07,18,6
2015-12-07,19,5
2015-12-07,20,9
2015-12-07,21,2
2015-12-07,22,2
2015-12-08,11,3
2015-12-08,12,7
2015-12-08,13,10
2015-12-08,15,2
2015-12-08,16,5
2015-12-08,17,4
2015-12-08,18,5
2015-12-08,19,6
2015-12-08,20,4
2015-12-08,21,2
2015-12-08,22,2
2015-12-09,11,3
2015-12-09,12,9
2015-12-09,13,9
2015-12-09,14,3
2015-12-09,15,6
2015-12-09,16,4
2015-12-09,17,8
2015-12-09,18,7
2015-12-09,19,6
2015-12-09,20,7
2015-12-09,21,2
2015-12-09,22,1
2015-12-10,11,5
2015-12-10,12,6
2015-12-10,13,11
2015-12-10,14,4
2015-12-10,15,5
2015-12-10,16,3
2015-12-10,17,10
2015-12-10,18,2
2015-12-10,19,4
2015-12-10,20,5
2015-12-10,21,4
2015-12-10,22,3
2015-12-11,11,2
2015-12-11,12,11
2015-12-11,13,10
2015-12-11,14,5
2015-12-11,15,2
2015-12-11,16,4
2015-12-11,17,5
2015-12-11,18,8
2015-12-11,19,8
2015-12-11,20,6
2015-12-11,21,6
2015-12-11,22,6
2015-12-12,11,3
2015-12-12,12,6
2015-12-12,13,5
2015-12-12,14,5
2015-12-12,15,5
2015-12-12,16,5
2015-12-12,17,4
2015-12-12,18,5
2015-12-12,19,6
2015-12-12,20,7
2015-12-12,21,4
2015-12-12,22,1
2015-12-13,11,2
2015-12-13,12,3
2015-12-13,13,5
2015-12-13,14,5
2015-12-13,15,3
2015-12-13,16,5
2015-12-13,17,8
2015-12-13,18,10
2015-12-13,19,4
2015-12-13,20,3
2015-12-13,21,1
2015-12-13,22,3
2015-12-14,11,3
2015-12-14,12,14
2015-12-14,13,4
2015-12-14,15,2
2015-12-14,16,5
2015-12-14,17,9
2015-12-14,18,7
2015-12-14,19,4
2015-12-14,20,6
2015-12-14,21,2
2015-12-14,22,2
2015-12-15,11,2
2015-12-15,12,9
2015-12-15,13,8
2015-12-15,14,3
2015-12-15,15,4
2015-12-15,16,4
2015-12-15,17,5
2015-12-15,18,7
2015-12-15,19,10
2015-12-15,20,4
2015-12-15,21,1
2015-12-15,22,1
2015-12-16,11,5
2015-12-16,12,6
2015-12-16,13,12
2015-12-16,14,3
2015-12-16,15,4
2015-12-16,16,5
2015-12-16,17,7
2015-12-16,18,12
2015-12-16,19,5
2015-12-16,20,6
2015-12-16,21,4
2015-12-17,11,2
2015-12-17,12,10
2015-12-17,13,8
2015-12-17,14,5
2015-12-17,15,3
2015-12-17,16,4
2015-12-17,17,5
2015-12-17,18,7
2015-12-17,19,6
2015-12-17,20,5
2015-12-17,21,1
2015-12-17,22,1
2015-12-18,11,4
2015-12-18,12,10
2015-12-18,13,11
2015-12-18,14,6
2015-12-18,15,1
2015-12-18,16,2
2015-12-18,17,11
2015-12-18,18,12
2015-12-18,19,3
2015-12-18,20,6
2015-12-18,21,5
2015-12-18,22,5
2015-12-19,11,3
2015-12-19,12,8
2015-12-19,13,4
2015-12-19,14,2
2015-12-19,15,2
2015-12-19,16,6
2015-12-19,17,9
2015-12-19,18,7
2015-12-19,19,3
2015-12-19,20,7
2015-12-19,21,6
2015-12-19,22,1
2015-12-19,23,1
2015-12-20,11,1
2015-12-20,12,4
2015-12-20,13,9
2015-12-20,14,4
2015-12-20,15,2
2015-12-20,16,4
2015-12-20,17,3
2015-12-20,18,5
2015-12-20,19,11
2015-12-20,20,7
2015-12-20,22,3
2015-12-21,11,4
2015-12-21,12,7
2015-12-21,13,5
2015-12-21,14,7
2015-12-21,15,4
2015-12-21,16,6
2015-12-21,17,6
2015-12-21,18,5
2015-12-21,19,5
2015-12-21,20,2
2015-12-21,21,1
2015-12-21,22,3
2015-12-22,11,6
2015-12-22,12,10
2015-12-22,13,7
2015-12-22,14,3
2015-12-22,15,4
2015-12-22,16,10
2015-12-22,17,5
2015-12-22,18,3
2015-12-22,19,2
2015-12-22,20,5
2015-12-22,21,2
2015-12-22,22,1
2015-12-23,11,5
2015-12-23,12,5
2015-12-23,13,11
2015-12-23,14,5
2015-12-23,15,3
2015-12-23,16,1
2015-12-23,17,8
2015-12-23,18,7
2015-12-23,19,4
2015-12-23,20,4
2015-12-23,21,3
2015-12-24,11,5
2015-12-24,12,7
2015-12-24,13,4
2015-12-24,14,2
2015-12-24,15,6
2015-12-24,16,5
2015-12-24,17,6
2015-12-24,18,7
2015-12-24,19,4
2015-12-24,20,5
2015-12-24,21,3
2015-12-24,22,2
2015-12-26,11,1
2015-12-26,12,4
2015-12-26,13,3
2015-12-26,14,4
2015-12-26,15,3
2015-12-26,16,4
2015-12-26,17,2
2015-12-26,18,4
2015-12-26,19,3
2015-12-26,20,1
2015-12-26,21,5
2015-12-26,22,4
2015-12-27,11,3
2015-12-27,12,3
2015-12-27,13,2
2015-12-27,14,1
2015-12-27,15,7
2015-12-27,16,5
2015-12-27,17,4
2015-12-27,19,5
2015-12-27,20,3
2015-12-27,21,2
2015-12-28,11,3
2015-12-28,12,9
2015-12-28,13,3
2015-12-28,14,2
2015-12-28,15,2
2015-12-28,16,3
2015-12-28,17,5
2015-12-28,18,4
2015-12-28,19,3
2015-12-28,20,1
2015-12-28,21,2
2015-12-28,22,2
2015-12-29,11,1
2015-12-29,12,3
2015-12-29,13,7
2015-12-29,14,1
2015-12-29,15,1
2015-12-29,16,3
2015-12-29,17,2
2015-12-29,18,3
2015-12-29,19,3
2015-12-29,21,1
2015-12-29,22,2
2015-12-30,11,4
2015-12-30,12,4
2015-12-30,13,5
2015-12-30,14,1
2015-12-30,15,2
2015-12-30,16,3
2015-12-30,17,4
2015-12-30,18,2
2015-12-30,19,4
2015-12-30,20,3
2015-12-31,11,3
2015-12-31,12,7
2015-12-31,13,5
2015-12-31,14,3
2015-12-31,15,5
2015-12-31,16,9
2015-12-31,17,7
2015-12-31,18,13
2015-12-31,19,12
2015-12-31,20,5
2015-12-31,21,2
2015-12-31,22,1
2015-12-31,23,1
